client,frequency,recency,monetary,order_count
u_477112,404.0,181,32.765,1
u_477247,315.0,73,52.42,1
u_477270,748.0,173,21.625,2
u_477460,432.0,268,34.785000000000004,1
u_477744,390.0,195,50.43333333333334,1
u_477789,934.0,365,22.6525,3
u_477872,173.0,1151,38.31166666666667,4
u_478337,219.5,39,24.790000000000003,3
u_478828,508.0,702,12.4475,4
u_479085,143.0,128,26.00833333333333,4
u_47921,231.0,995,39.3,4
u_479240,244.0,1232,45.61,8
u_479436,190.0,937,31.189999999999998,6
u_479458,400.5,700,27.819999999999997,4
u_479514,164.0,301,27.184999999999995,3
u_479615,666.0,836,26.1525,2
u_479691,251.5,509,33.07,3
u_479711,809.0,298,38.269999999999996,1
u_479843,299.0,845,25.900000000000002,3
u_479859,887.0,269,20.0425,3
u_480057,100.0,777,18.83,4
u_480137,298.0,626,28.315,7
u_480215,18.0,1155,19.5125,6
u_480216,827.0,447,23.3275,3
u_480241,591.0,225,39.9725,3
u_480341,177.0,1078,36.292500000000004,3
u_480442,401.0,125,21.998749999999998,5
u_480583,559.0,501,41.962500000000006,5
u_480761,687.0,81,35.0975,3
u_480984,344.0,953,39.2825,3
u_481092,72.0,553,26.045,1
u_481100,1416.0,51,31.372500000000002,3
u_481127,71.0,1341,16.715,3
u_48113,45.0,223,41.32,4
u_481138,123.0,698,21.3675,8
u_481507,227.0,376,30.955,3
u_481598,1130.0,102,21.7125,4
u_48163,927.0,512,30.9075,3
u_481827,841.0,384,40.45,1
u_481897,353.0,137,32.635,1
u_482019,586.0,242,13.7425,4
u_482058,189.0,108,35.855000000000004,3
u_482084,763.0,365,35.21,3
u_482133,215.5,892,39.33166666666667,4
u_48220,479.0,219,33.62,2
u_482330,933.0,4,32.9675,5
u_482439,777.0,49,30.1425,4
u_482638,534.0,26,19.651666666666667,3
u_482881,377.0,707,26.7875,2
u_483211,480.0,146,31.035,2
u_483306,129.0,466,12.941666666666668,2
u_483352,748.0,172,30.0375,8
u_483362,763.0,213,31.6075,3
u_483403,443.0,318,24.067500000000003,1
u_483432,19.0,134,32.8925,3
u_483602,161.0,417,25.26,2
u_483792,446.0,271,15.33,2
u_483898,346.0,383,28.31375,3
u_48423,763.0,340,46.120000000000005,2
u_484597,766.0,411,26.407500000000002,4
u_484608,300.0,794,33.47833333333333,3
u_484713,669.0,225,28.405,3
u_48487,314.0,1174,21.060000000000002,4
u_484922,322.0,194,46.5025,1
u_485090,503.0,398,22.425,1
u_485165,464.0,8,26.5,2
u_485261,1079.0,389,18.605,1
u_485466,238.0,626,31.8775,2
u_485572,285.0,530,25.262500000000003,7
u_485765,267.0,1,10.8925,2
u_485988,1276.0,149,37.480000000000004,2
u_48604,961.0,528,24.7325,3
u_48614,527.0,12,15.966666666666667,5
u_486192,416.0,49,25.3525,4
u_486390,128.33333333333334,26,24.44125,1
u_486432,1101.0,4,24.4625,5
u_486575,1099.0,321,18.4675,5
u_486811,94.0,825,27.0375,4
u_48702,106.0,1297,36.065,5
u_487242,468.0,24,32.61125,1
u_487735,173.0,632,25.7375,6
u_487985,44.0,745,22.7625,2
u_488668,68.0,348,29.5475,1
u_489069,288.0,504,47.004999999999995,1
u_489134,778.0,315,43.9925,3
u_489254,377.0,74,21.448333333333334,2
u_489741,1042.0,24,21.63,6
u_489826,76.0,288,32.645,6
u_489951,286.5,615,32.769999999999996,2
u_490371,275.5,264,33.96666666666667,2
u_490558,247.5,507,29.311666666666667,2
u_490599,229.0,632,31.165,4
u_490781,512.0,23,30.8125,3
u_490864,293.25,6,44.065,4
u_491007,141.0,295,37.91,4
u_491338,199.0,1009,25.55,3
u_491375,141.0,651,38.0375,3
u_491570,544.0,605,38.847500000000004,4
u_491639,1223.0,158,14.0575,5
u_49187,489.0,21,35.3875,3
u_492079,1165.0,83,25.4875,6
u_492169,770.0,324,21.972499999999997,2
u_492182,117.0,315,30.98,6
u_492288,301.0,169,29.24,4
u_492530,10.0,842,17.990000000000002,1
u_492717,1186.0,100,40.625,2
u_492838,336.0,609,25.847499999999997,2
u_493139,292.0,252,35.35666666666666,1
u_49332,362.0,1112,25.4175,3
u_49335,361.0,315,28.119999999999997,2
u_493459,346.5,369,20.3,5
u_4940,243.0,486,36.68,7
u_494092,1125.0,6,25.085,4
u_494139,676.0,34,25.176666666666666,3
u_49416,671.0,389,20.877499999999998,2
u_49428,553.0,683,27.905,5
u_494367,315.5,627,36.80833333333334,3
u_49454,638.0,45,16.025,3
u_494574,1061.0,29,55.505,2
u_494680,264.5,876,24.438333333333333,4
u_495027,1044.0,48,28.9675,6
u_495083,33.0,625,19.75,2
u_495197,474.5,375,35.336666666666666,3
u_495608,289.0,1009,42.845,3
u_495775,658.0,782,38.47,6
u_495798,807.0,634,28.5975,6
u_496047,522.0,401,15.685,2
u_496090,248.0,789,39.2975,4
u_496121,947.0,253,21.762500000000003,3
u_496214,599.5,244,33.43333333333333,1
u_496503,506.0,563,25.2325,1
u_496673,488.0,244,38.8525,2
u_49671,361.5,480,24.53333333333333,4
u_496743,188.0,752,22.495,6
u_496809,550.0,390,40.90833333333333,4
u_496835,87.0,586,27.7575,5
u_49730,1432.0,11,34.269999999999996,3
u_497355,128.0,552,25.895000000000003,1
u_497640,233.0,785,40.39,3
u_497723,262.0,636,34.5625,1
u_497740,212.0,821,38.545,2
u_498123,457.0,651,26.505,2
u_498331,390.0,683,47.541666666666664,3
u_498623,453.0,386,33.475,3
u_498853,753.0,385,34.7775,2
u_498952,31.0,411,27.0875,2
u_498954,956.0,470,26.189999999999998,7
u_499002,574.5,197,27.87833333333333,7
u_499153,513.0,148,37.4025,8
u_499406,623.0,144,31.375,1
u_499463,257.0,514,20.06,2
u_499569,165.0,1035,25.6075,4
u_50022,12.0,73,37.7825,1
u_500261,400.3333333333333,72,31.41375,2
u_500315,636.0,470,33.5375,1
u_500627,550.5,6,34.358333333333334,3
u_501004,104.0,248,31.9175,7
u_501226,24.0,1417,15.5825,3
u_501537,747.0,167,22.415,1
u_50168,49.0,1215,34.5325,4
u_501809,209.0,720,44.375,1
u_501843,1076.0,192,40.795,5
u_501878,24.0,388,32.7325,1
u_501940,895.0,402,32.4775,4
u_502005,305.5,290,29.118333333333336,6
u_502331,144.5,525,23.080000000000002,3
u_502463,631.0,341,24.177500000000002,3
u_502630,514.0,369,47.5425,6
u_502896,234.0,734,26.150000000000002,2
u_503457,92.0,603,25.177500000000002,4
u_503637,360.0,199,28.802500000000002,1
u_503743,304.5,554,26.94666666666667,6
u_503776,333.0,29,41.6425,3
u_503788,60.0,108,38.2975,2
u_503876,622.0,27,21.790000000000003,2
u_504202,1083.0,268,33.9225,1
u_504350,1155.0,244,26.169999999999998,5
u_504466,31.0,359,26.512500000000003,4
u_504589,206.0,895,38.620000000000005,1
u_504614,1011.0,51,34.4725,5
u_505260,575.0,866,26.7925,1
u_505363,28.0,100,21.4325,2
u_505646,649.0,337,28.6275,4
u_505859,1108.0,76,26.48,3
u_506509,252.0,80,39.7725,5
u_506654,316.6666666666667,553,20.165,4
u_506738,1129.0,201,28.084999999999997,3
u_506861,1344.0,122,43.457499999999996,2
u_507007,600.0,24,26.156666666666666,2
u_507076,396.5,192,19.98,1
u_507155,10.0,782,39.2025,4
u_507178,170.0,793,30.4225,1
u_507400,419.5,486,26.611666666666668,2
u_507781,324.0,1082,37.5625,4
u_508033,459.0,696,39.405,1
u_508079,876.0,537,26.527500000000003,4
u_508296,121.0,84,16.8225,5
u_508537,560.0,868,38.305,2
u_508648,924.0,349,27.7675,10
u_508770,69.0,18,37.07666666666666,1
u_508778,313.0,300,29.42833333333333,2
u_508882,814.0,421,23.8575,4
u_508896,168.0,675,16.915,3
u_508914,373.0,1069,35.4475,6
u_509286,684.0,662,39.2175,2
u_509342,737.0,539,41.015,3
u_509430,672.0,506,27.5225,4
u_509528,990.0,96,24.5175,6
u_509658,487.0,491,27.939999999999998,3
u_509676,118.0,940,28.495,6
u_509861,402.0,485,20.932499999999997,1
u_510106,523.0,596,24.3375,5
u_510218,138.0,54,39.3875,1
u_510747,409.0,553,31.557499999999997,2
u_510806,256.3333333333333,456,38.84125,2
u_511130,613.5,265,32.906666666666666,4
u_511221,184.25,37,21.987000000000002,4
u_511347,110.0,1200,49.81666666666666,2
u_511377,359.0,628,25.2425,3
u_511404,510.0,242,22.77333333333333,4
u_511514,307.0,173,35.0025,6
u_511540,29.0,464,42.3925,5
u_511760,584.0,587,24.3675,5
u_511969,448.0,613,35.7525,3
u_512045,191.0,481,27.2775,6
u_512101,580.0,673,32.5375,2
u_512558,340.0,352,34.99333333333333,2
u_51260,38.0,133,31.72,4
u_512884,419.5,298,24.745,1
u_513084,628.0,26,25.67,4
u_51309,193.0,145,44.025,2
u_513096,378.5,663,25.491666666666664,3
u_513331,569.0,706,11.57,3
u_513548,597.0,104,27.3425,2
u_513758,120.0,384,39.1875,1
u_513814,291.0,314,34.735,3
u_513825,226.25,7,36.45100000000001,3
u_513860,577.0,740,14.5725,4
u_514579,203.0,1156,27.7375,3
u_515066,788.0,574,26.8425,1
u_515272,922.0,427,26.862500000000004,3
u_51529,318.0,831,49.16833333333333,3
u_515633,840.0,198,34.6425,4
u_515728,291.0,223,24.441666666666666,3
u_515771,531.5,414,31.59833333333333,3
u_515799,612.0,50,18.01,7
u_516179,652.5,82,25.325000000000003,2
u_516437,129.66666666666666,289,30.26125,5
u_516482,600.0,672,27.7175,3
u_516498,334.0,322,36.926249999999996,1
u_516718,624.0,838,40.3975,3
u_516869,9.0,1082,44.37,3
u_517041,165.0,727,37.6175,4
u_517163,230.66666666666666,178,33.2075,5
u_517519,305.0,219,37.004999999999995,1
u_517532,104.0,138,49.455,3
u_517538,637.0,51,26.459999999999997,5
u_51757,728.0,571,16.4675,1
u_517619,198.66666666666666,391,19.665,3
u_517736,154.0,206,34.19166666666666,4
u_518149,294.5,577,31.476666666666663,3
u_518260,46.5,604,28.790000000000003,3
u_51829,304.0,392,21.8125,2
u_518768,640.5,100,43.40166666666667,2
u_519107,581.0,241,25.086666666666662,6
u_51921,138.0,11,22.987499999999997,2
u_51922,358.0,247,23.1875,4
u_519467,709.0,325,44.370000000000005,3
u_519533,604.5,2,32.705000000000005,2
u_519686,894.0,505,14.16,1
u_519736,735.0,57,21.265,1
u_519750,846.0,117,63.260000000000005,5
u_519938,273.0,353,17.7875,2
u_520184,547.5,113,35.535000000000004,5
u_520212,50.0,1155,41.022499999999994,2
u_52028,447.0,27,26.564999999999998,5
u_52053,231.0,292,23.36125,4
u_520555,126.0,1207,51.06,2
u_52118,223.0,266,25.001666666666665,3
u_521320,682.0,131,22.82166666666667,1
u_521480,360.0,7,38.015,3
u_521547,136.5,1036,27.285,5
u_521677,411.5,387,24.383333333333336,4
u_521816,363.0,266,18.39,5
u_522028,908.0,579,35.8075,5
u_522153,12.0,1275,38.4825,2
u_522190,102.0,69,23.14,5
u_522250,1001.0,104,18.1175,3
u_522532,1234.0,265,29.0075,3
u_522747,1277.0,20,24.17,9
u_523230,76.0,770,36.6675,4
u_523322,932.0,269,51.605000000000004,3
u_523530,1255.0,27,28.8075,5
u_523620,312.0,364,20.53,2
u_523636,82.0,1373,20.58,3
u_523702,497.0,299,11.33,3
u_524127,147.0,703,28.025000000000002,2
u_524309,204.0,303,37.19,5
u_524311,125.0,671,31.612499999999997,6
u_524341,815.0,108,34.1325,4
u_524522,331.0,49,11.48,4
u_524653,257.3333333333333,577,32.175,4
u_52518,247.0,668,24.192500000000003,2
u_525207,395.5,601,35.09666666666667,5
u_52525,1156.0,48,28.815,2
u_525304,158.0,61,30.355,2
u_525310,606.5,85,27.251666666666665,2
u_525364,449.3333333333333,54,30.08,5
u_525408,15.0,376,28.410000000000004,3
u_525574,155.0,444,32.415,1
u_525736,687.0,51,31.838333333333335,6
u_525806,182.0,386,21.246666666666666,2
u_52595,653.0,437,25.634999999999998,5
u_526020,397.0,61,21.705,2
u_526068,133.0,756,30.722500000000004,4
u_526760,169.5,1104,40.525,4
u_526814,695.0,675,29.815,2
u_526822,439.0,149,25.03125,5
u_526863,1090.0,123,46.865,3
u_527495,284.5,729,17.84166666666667,2
u_527868,307.0,6,17.42625,4
u_528117,214.0,481,38.92,1
u_528181,46.0,881,31.435,6
u_528366,421.0,629,21.125,3
u_528559,611.0,125,31.703333333333333,5
u_528609,391.5,153,18.915000000000003,5
u_528749,217.5,316,20.29,2
u_528850,43.0,1430,25.5825,3
u_529189,672.0,154,42.6025,2
u_529270,215.66666666666666,627,25.44125,3
u_529373,209.0,915,21.12833333333333,2
u_529638,518.0,361,35.584999999999994,2
u_529766,279.0,650,34.08166666666666,3
u_529775,977.0,152,41.95,3
u_529850,438.5,437,16.896666666666665,4
u_530929,166.0,101,59.05500000000001,1
u_530984,602.0,634,24.275,2
u_531063,1018.0,402,21.292499999999997,1
u_531183,382.0,29,31.052500000000002,4
u_531429,353.0,55,36.38,6
u_53144,673.0,748,25.03,6
u_531521,49.0,241,42.96,2
u_531546,397.0,648,20.835000000000004,3
u_531628,97.0,218,28.637500000000003,3
u_531750,416.0,420,31.281666666666666,5
u_53176,250.0,490,44.67,4
u_531831,25.0,769,33.5175,4
u_531984,356.0,268,17.9875,4
u_532227,1004.0,28,30.3175,1
u_532606,442.0,98,31.626666666666665,3
u_532784,118.66666666666667,27,32.551249999999996,4
u_532812,464.0,879,37.9775,4
u_533091,484.0,494,19.62,1
u_533260,388.0,1016,27.655,4
u_533295,413.0,470,20.26833333333333,1
u_533611,323.0,1098,49.5025,3
u_533732,607.0,296,23.5625,2
u_533887,396.0,806,15.69,3
u_534010,292.0,655,18.3575,2
u_534044,118.0,578,39.662499999999994,1
u_534077,574.0,340,29.664999999999996,1
u_534520,415.0,9,36.8325,3
u_534549,288.5,150,27.703333333333333,3
u_534686,213.0,1206,25.67,2
u_534796,429.0,324,22.275,5
u_53493,1113.0,260,22.5375,1
u_535080,359.0,264,22.997500000000002,2
u_53510,76.0,72,17.22,1
u_535326,187.0,304,34.842499999999994,3
u_535431,85.0,589,34.19,1
u_535471,293.6666666666667,248,41.65875,2
u_535609,998.0,240,27.66,8
u_535619,59.0,1154,21.1625,2
u_535738,634.0,241,25.05,3
u_535806,365.0,865,38.94,3
u_535931,416.0,249,19.2425,3
u_536241,134.0,1023,33.3725,3
u_53625,387.0,530,29.2175,2
u_536354,112.5,370,29.674,1
u_536910,623.0,675,20.15,1
u_537239,1104.0,52,28.622500000000002,4
u_537283,257.0,498,40.295,3
u_537455,319.5,148,22.625,5
u_537456,849.0,162,21.1575,1
u_537524,366.5,165,32.50166666666667,2
u_538390,575.0,314,33.666666666666664,2
u_538576,1277.0,124,35.325,5
u_538601,192.0,483,39.41,5
u_538664,375.5,240,37.445,4
u_538808,1175.0,321,22.915,3
u_539054,1027.0,391,27.935,3
u_53963,1397.0,9,15.6475,1
u_539893,179.5,290,19.68,1
u_54022,528.0,960,22.247500000000002,7
u_540549,643.0,485,44.535,1
u_540849,525.5,144,23.906666666666666,2
u_540932,776.0,390,33.865,4
u_541150,837.0,446,34.364999999999995,4
u_541180,109.5,481,31.944999999999997,1
u_541504,393.0,0,24.8075,4
u_541646,311.3333333333333,542,21.9375,2
u_541889,480.0,465,54.772499999999994,3
u_54239,366.5,419,27.85166666666667,3
u_542435,107.0,1273,27.96,2
u_542452,300.0,563,32.6425,5
u_542462,1039.0,448,23.6725,3
u_542475,481.0,265,19.884999999999998,4
u_542492,530.5,153,24.648333333333337,9
u_542614,235.0,726,38.715,4
u_542685,942.0,364,23.1575,2
u_542759,955.0,316,27.5125,1
u_542848,1355.0,37,22.2725,3
u_542852,20.0,1012,25.0425,1
u_542853,767.0,720,36.235,5
u_543167,188.0,705,38.0775,5
u_543174,621.5,126,37.85,3
u_543265,493.0,250,25.581666666666667,7
u_543353,531.0,242,34.995000000000005,5
u_54368,689.0,468,24.097499999999997,1
u_544169,938.0,295,22.987499999999997,2
u_544278,239.0,158,34.6875,3
u_544306,120.0,391,30.034999999999997,5
u_544362,242.0,401,32.2525,4
u_544525,65.0,507,17.9775,4
u_544752,923.0,252,22.2925,2
u_54509,864.0,564,34.545,5
u_545177,595.0,278,18.7,3
u_545232,705.0,0,16.316666666666666,3
u_545580,16.0,530,17.7225,9
u_545732,559.5,344,33.17166666666666,2
u_54634,350.3333333333333,271,33.136250000000004,4
u_546381,1260.0,204,55.072500000000005,4
u_546469,1207.0,28,32.94,3
u_546532,239.0,158,35.97,3
u_546749,379.0,105,41.96333333333333,2
u_546916,19.0,568,30.564999999999998,4
u_54703,461.0,10,35.271249999999995,3
u_547497,594.0,245,22.310000000000002,4
u_547552,388.0,491,20.103333333333335,3
u_547990,454.0,892,44.585,4
u_548055,1071.0,149,55.1725,1
u_548091,308.0,989,25.515,2
u_548189,689.5,22,34.788333333333334,1
u_548401,1039.0,13,33.13,2
u_548424,551.0,25,33.769999999999996,4
u_548672,444.0,244,15.3225,4
u_548675,612.0,100,30.271666666666665,4
u_548886,454.0,136,27.439999999999998,4
u_549004,499.0,201,25.765,3
u_549102,449.0,537,31.055,4
u_54924,347.0,288,29.746250000000003,2
u_549342,186.0,281,31.935000000000002,2
u_549478,31.5,401,37.086666666666666,4
u_549552,334.0,230,23.296666666666667,3
u_549885,521.0,391,30.08666666666667,4
u_549895,412.0,414,47.696666666666665,3
u_549960,28.5,1087,24.736666666666665,9
u_549975,306.0,658,28.667499999999997,5
u_55031,453.0,979,26.682499999999997,5
u_550388,373.0,15,13.70875,1
u_550643,154.0,106,32.785,3
u_551214,431.0,124,25.228749999999998,4
u_551310,370.0,86,24.85,2
u_551399,597.5,109,36.5,3
u_551863,994.0,24,30.0975,2
u_552042,235.0,392,22.512500000000003,2
u_552302,370.6666666666667,290,34.37375,2
u_552566,936.0,301,32.144999999999996,3
u_552721,47.0,433,38.74,1
u_552736,455.5,51,18.618333333333332,5
u_553002,879.0,522,19.259999999999998,3
u_55318,246.0,307,28.165,1
u_553218,152.0,703,22.21166666666667,1
u_553238,813.0,219,26.805,2
u_553266,1083.0,316,13.450000000000001,2
u_553278,419.0,123,23.826666666666668,1
u_553427,473.0,625,16.47,2
u_553556,490.5,196,39.24666666666667,1
u_553597,719.0,59,32.59166666666667,3
u_55362,328.3333333333333,219,23.49625,5
u_553853,249.0,48,9.9425,4
u_553945,309.75,138,31.844,3
u_554053,622.5,245,17.898333333333333,3
u_554630,55.0,289,44.762499999999996,3
u_554994,944.0,561,31.3575,2
u_555032,665.5,159,34.32666666666667,4
u_555114,1204.0,21,36.1375,1
u_555150,1250.0,247,24.0925,5
u_555194,490.0,579,30.465,1
u_55521,288.0,913,46.38,3
u_555215,503.0,184,19.865,2
u_555606,1362.0,104,22.8425,1
u_555917,362.0,627,32.65,5
u_556273,87.0,1375,41.3875,4
u_556966,151.0,925,25.801250000000003,3
u_557020,140.5,1144,13.868333333333332,4
u_557227,422.0,562,40.9925,3
u_557432,414.0,129,26.7375,2
u_557645,334.0,989,21.045,3
u_557831,178.0,140,25.5,1
u_558102,399.6666666666667,267,30.098750000000003,1
u_558131,758.0,179,32.6175,2
u_558264,553.0,223,39.917500000000004,2
u_558492,381.0,629,13.705,1
u_559376,269.5,939,26.478333333333335,2
u_559468,155.0,998,16.5925,1
u_559509,249.0,988,17.96,1
u_559761,35.0,810,32.1125,3
u_559804,396.0,342,35.815,10
u_559864,270.0,1235,41.1575,5
u_559951,342.0,1141,35.33,6
u_560033,276.0,457,42.457499999999996,3
u_560048,68.0,340,35.6575,3
u_560175,615.0,146,24.005000000000003,3
u_560442,1133.0,292,22.060000000000002,3
u_560565,296.0,1159,29.295,4
u_56066,392.5,507,17.261666666666667,6
u_560691,958.0,458,27.835,1
u_56070,1438.0,5,34.442499999999995,1
u_560755,509.0,26,49.7975,1
u_560946,550.0,458,30.485,6
u_560987,567.0,205,32.245,3
u_561103,124.0,99,27.2375,6
u_561401,142.0,1317,31.839999999999996,6
u_561660,188.0,1140,20.7725,2
u_561944,180.5,1106,21.401666666666667,1
u_561996,950.0,197,35.7175,3
u_562003,959.0,73,49.177499999999995,3
u_562078,1029.0,4,45.05500000000001,3
u_56212,238.0,1033,30.765,4
u_562142,374.0,625,41.74666666666666,4
u_562283,524.5,26,19.56833333333333,6
u_562513,96.0,0,21.209999999999997,2
u_562660,463.0,844,26.22,1
u_562794,109.0,125,26.4775,1
u_562891,506.0,648,21.8525,3
u_563115,180.0,792,42.026666666666664,4
u_563251,389.0,266,36.4325,2
u_56343,290.0,772,23.5975,1
u_56351,316.5,773,44.68833333333333,5
u_563541,381.0,123,17.5125,1
u_563725,406.0,391,34.53,3
u_563877,733.0,24,29.557499999999997,3
u_563918,110.0,419,51.487500000000004,8
u_563974,107.0,1337,18.6525,1
u_564109,76.0,564,27.48,2
u_564110,304.0,254,48.82,5
u_564249,502.0,650,39.900000000000006,2
u_564318,121.0,302,41.5,1
u_564946,605.5,51,23.411666666666665,3
u_565147,363.0,496,44.415,1
u_565274,191.6,269,33.515,3
u_565305,723.0,384,27.8575,2
u_565563,31.0,1106,33.269999999999996,2
u_56588,622.0,696,27.849999999999998,4
u_565890,399.0,195,24.008333333333336,6
u_565926,315.0,1083,31.225,5
u_56596,328.0,537,15.9275,2
u_566025,13.0,458,47.735,1
u_566198,253.5,76,25.792999999999996,4
u_566274,274.0,1,16.4725,4
u_566345,1367.0,79,41.1,2
u_566788,1490.0,0,6.3,2
u_567004,984.0,1,30.767500000000002,2
u_567256,957.0,75,26.61,8
u_567545,762.0,235,17.0725,3
u_567789,423.0,1085,27.634999999999998,4
u_567855,402.0,340,20.1325,1
u_567908,597.0,291,29.4625,5
u_568000,793.0,122,23.4975,5
u_568328,278.0,912,19.608333333333334,2
u_568384,334.0,677,13.9875,1
u_568386,398.6666666666667,77,36.19375,4
u_56843,570.0,241,23.540000000000003,3
u_568533,156.0,78,28.55,3
u_56860,37.0,1231,31.735,8
u_568619,494.0,708,32.652499999999996,3
u_568755,500.0,414,47.730000000000004,1
u_568819,326.5,819,24.24333333333333,3
u_568829,173.33333333333334,225,25.279999999999998,1
u_568983,111.5,1013,29.598333333333333,2
u_569200,604.0,648,37.427499999999995,3
u_569299,351.0,801,18.43,2
u_569361,1396.0,99,35.475,2
u_569473,607.0,572,53.4525,5
u_569511,33.0,1368,51.4675,1
u_569585,170.0,146,34.2025,4
u_569707,797.0,627,16.98,3
u_569795,167.75,696,27.028,3
u_569971,1189.0,115,26.61,3
u_570462,210.0,847,23.2325,3
u_570519,363.0,2,27.438333333333333,2
u_57071,180.0,12,23.1175,2
u_570730,702.0,216,33.7975,4
u_570739,121.33333333333333,267,28.78625,2
u_570794,704.0,57,40.70333333333333,4
u_570871,506.0,388,42.78666666666667,3
u_571153,360.0,1010,21.635,3
u_571208,564.0,205,28.75666666666667,2
u_571333,635.0,694,18.564999999999998,2
u_571354,220.0,1039,24.33,2
u_571409,970.0,282,33.72,2
u_57147,262.0,530,37.5975,2
u_571574,98.0,768,41.19,4
u_571695,1167.0,266,32.33,4
u_571824,381.0,612,33.68833333333333,6
u_57183,426.5,147,34.538333333333334,4
u_571920,382.0,726,28.8325,5
u_571999,431.0,649,29.0275,2
u_57240,453.0,482,21.939999999999998,4
u_572794,351.0,1094,32.2275,1
u_573192,910.0,122,19.8025,6
u_573756,511.0,408,47.58833333333334,4
u_574030,168.5,864,31.959999999999997,1
u_574135,1033.0,54,20.02,1
u_574182,97.0,1064,38.0825,1
u_57419,583.5,300,37.663333333333334,4
u_574303,219.0,1056,14.95,4
u_574328,222.0,375,47.93166666666667,2
u_574470,280.0,572,29.2425,1
u_574832,602.0,0,29.714999999999996,3
u_575034,101.5,1091,27.276666666666667,1
u_575124,647.5,177,21.856666666666666,2
u_575163,364.0,170,49.85,2
u_575186,130.5,243,34.501666666666665,2
u_575276,634.5,196,31.635,5
u_575366,112.0,433,38.483333333333334,3
u_575377,646.0,169,29.75,2
u_575397,351.0,633,21.09,1
u_575406,29.0,358,37.08,6
u_575470,59.0,1061,41.1025,2
u_575560,478.0,896,32.015,1
u_575608,589.0,246,26.32,4
u_576145,472.5,364,39.471666666666664,2
u_576334,21.0,710,26.9,5
u_576410,221.0,649,30.9225,2
u_576679,360.0,745,48.821666666666665,3
u_576956,574.0,721,25.224999999999998,4
u_576997,378.0,296,32.815,3
u_57719,277.0,539,23.4675,2
u_577237,46.0,648,21.442500000000003,5
u_577292,477.0,103,19.3675,3
u_57778,173.66666666666666,754,25.01875,2
